frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
522.0,7.117467,11.032298,3.9607651,PO,30
523.0,5.929664,12.978898,4.0450096,PO,30
524.0,5.7116685,12.049684,5.325251,PO,30
525.0,6.460778,12.060968,2.8817072,PO,30
526.0,5.044203,12.159478,4.5563574,PO,30
527.0,4.7680283,11.046015,4.8637543,PO,30
528.0,5.7197304,11.815123,5.170767,PO,30
529.0,6.710728,11.576503,4.488407,PO,30
530.0,5.7299643,11.521717,2.9353223,PO,30
531.0,6.72948,12.991442,3.7560153,PO,30
532.0,7.034978,12.602529,4.910517,PO,30
533.0,6.1224446,13.169901,3.7058308,PO,30
534.0,6.0498343,12.4740715,2.511375,PO,30
535.0,6.050985,12.526468,2.5277443,PO,30
536.0,6.855107,12.87216,3.314553,PO,30
537.0,6.2949758,12.516726,3.2216556,PO,30
538.0,6.8021917,10.85991,4.1421623,PO,30
539.0,5.280552,11.9677515,4.109213,PO,30
540.0,5.8623114,12.77281,4.1320157,PO,30
541.0,5.074597,12.849676,4.2901106,PO,30
542.0,5.8615847,12.994359,4.5601892,PO,30
543.0,5.7293763,11.932774,4.540963,PO,30
544.0,5.6885886,12.07252,4.4597583,PO,30
545.0,6.623753,9.881879,3.4922206,PO,30
546.0,6.516692,11.286194,3.7233522,PO,30
547.0,6.816914,11.228868,3.8837118,PO,30
